Waste Generated (Tons/Day),Recycling Rate (%),Population Density (People/km²),Municipal Efficiency Score (1-10),Cost of Waste Management (₹/Ton),Awareness Campaigns Count,Landfill Capacity (Tons),Year,Landfill_Lat,Landfill_Long,Waste_Per_Capita_kg,Landfill_Utilization_Ratio,Cost_Per_Campaign,Year_Sin,Year_Cos,City/District_Ahmedabad,City/District_Allahabad,City/District_Amritsar,City/District_Bengaluru,City/District_Bhopal,City/District_Chennai,City/District_Coimbatore,City/District_Delhi,City/District_Guwahati,City/District_Gwalior,City/District_Hyderabad,City/District_Indore,City/District_Jabalpur,City/District_Jaipur,City/District_Jodhpur,City/District_Kanpur,City/District_Kolkata,City/District_Lucknow,City/District_Ludhiana,City/District_Madurai,City/District_Meerut,City/District_Mumbai,City/District_Nagpur,City/District_Nashik,City/District_Patna,City/District_Pune,City/District_Rajkot,City/District_Ranchi,City/District_Surat,City/District_Thiruvananthapuram,City/District_Vadodara,City/District_Varanasi,City/District_Visakhapatnam,Waste Type_E-Waste,Waste Type_Hazardous,Waste Type_Organic,Waste Type_Plastic,Disposal Method_Incineration,Disposal Method_Landfill,Disposal Method_Recycling,Landfill Name_Ahmedabad Landfill,Landfill Name_Allahabad Landfill,Landfill Name_Amritsar Landfill,Landfill Name_Bengaluru Landfill,Landfill Name_Bhopal Landfill,Landfill Name_Chennai Landfill,Landfill Name_Coimbatore Landfill,Landfill Name_Delhi Landfill,Landfill Name_Guwahati Landfill,Landfill Name_Gwalior Landfill,Landfill Name_Hyderabad Landfill,Landfill Name_Indore Landfill,Landfill Name_Jabalpur Landfill,Landfill Name_Jaipur Landfill,Landfill Name_Jodhpur Landfill,Landfill Name_Kanpur Landfill,Landfill Name_Kolkata Landfill,Landfill Name_Lucknow Landfill,Landfill Name_Ludhiana Landfill,Landfill Name_Madurai Landfill,Landfill Name_Meerut Landfill,Landfill Name_Mumbai Landfill,Landfill Name_Nagpur Landfill,Landfill Name_Nashik Landfill,Landfill Name_Patna Landfill,Landfill Name_Pune Landfill,Landfill Name_Rajkot Landfill,Landfill Name_Ranchi Landfill,Landfill Name_Surat Landfill,Landfill Name_Thiruvananthapuram Landfill,Landfill Name_Vadodara Landfill,Landfill Name_Varanasi Landfill,Landfill Name_Visakhapatnam Landfill
7843.0,36.0,18195.0,10.0,4211.0,13.0,52609.0,2019,15.7581,85.4837,431.0524869469634,0.14908095573000818,323.9230769230769,-0.01242318078188236,0.9999228293119727,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8884.0,32.0,18195.0,6.0,4262.0,17.0,52609.0,2019,15.7581,85.4837,488.26600714482,0.1688684445627174,250.7058823529412,-0.01242318078188236,0.9999228293119727,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2167.0,61.0,18195.0,6.0,4554.0,,52609.0,2019,15.7581,85.4837,119.09865347622973,0.04119067079777224,0.0,-0.01242318078188236,0.9999228293119727,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4750.0,31.0,18195.0,7.0,4444.0,2.0,52609.0,2019,15.7581,85.4837,261.06073097004673,0.09028873386682887,2222.0,-0.01242318078188236,0.9999228293119727,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8952.0,43.0,18195.0,5.0,2956.0,,52609.0,2019,15.7581,85.4837,492.0032976092333,0.17016099906860044,0.0,-0.01242318078188236,0.9999228293119727,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7075.0,84.0,18195.0,6.0,4952.0,15.0,52609.0,2020,15.7581,85.4837,388.8430887606485,0.1344826930753293,330.1333333333333,-0.009317490447598253,0.9999565912437194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3653.0,83.0,18195.0,5.0,3975.0,1.0,52609.0,2020,15.7581,85.4837,200.76944215443802,0.06943678838221597,3975.0,-0.009317490447598253,0.9999565912437194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5477.0,40.0,18195.0,10.0,3064.0,14.0,52609.0,2020,15.7581,85.4837,301.016762846936,0.10410766218707826,218.85714285714286,-0.009317490447598253,0.9999565912437194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6105.0,83.0,18195.0,6.0,2320.0,18.0,52609.0,2020,15.7581,85.4837,335.5317394888706,0.11604478321199795,128.88888888888889,-0.009317490447598253,0.9999565912437194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941.0,63.0,18195.0,5.0,3733.0,6.0,52609.0,2020,15.7581,85.4837,51.71750480901346,0.017886673382881257,622.1666666666666,-0.009317490447598253,0.9999565912437194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798.0,36.0,18195.0,8.0,2456.0,11.0,52609.0,2021,15.7581,85.4837,43.858202802967845,0.01516850728962725,223.27272727272728,-0.006211710232585021,0.999980707141886,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994.0,51.0,18195.0,6.0,2169.0,15.0,52609.0,2021,15.7581,85.4837,54.6303929651003,0.018894105571290083,144.6,-0.006211710232585021,0.999980707141886,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8114.0,56.0,18195.0,8.0,4323.0,6.0,52609.0,2021,15.7581,85.4837,445.9466886507282,0.154232165599042,720.5,-0.006211710232585021,0.999980707141886,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6555.0,34.0,18195.0,7.0,2973.0,17.0,52609.0,2021,15.7581,85.4837,360.26380873866447,0.12459845273622384,174.88235294117646,-0.006211710232585021,0.999980707141886,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4008.0,47.0,18195.0,10.0,3873.0,5.0,52609.0,2021,15.7581,85.4837,220.280296784831,0.07618468322910528,774.6,-0.006211710232585021,0.999980707141886,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3739.0,43.0,18195.0,5.0,2073.0,9.0,52609.0,2022,15.7581,85.4837,205.4960153888431,0.07107148966906802,230.33333333333334,-0.0031058700966069774,0.9999951767738398,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909.0,54.0,18195.0,10.0,1000.0,20.0,52609.0,2022,15.7581,85.4837,49.95877988458368,0.017278412438936304,50.0,-0.0031058700966069774,0.9999951767738398,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5864.0,51.0,18195.0,9.0,4645.0,19.0,52609.0,2022,15.7581,85.4837,322.2863424017587,0.11146381797791252,244.47368421052633,-0.0031058700966069774,0.9999951767738398,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512.0,65.0,18195.0,6.0,3796.0,17.0,52609.0,2022,15.7581,85.4837,28.139598790876615,0.009732175103119238,223.2941176470588,-0.0031058700966069774,0.9999951767738398,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902.0,85.0,18195.0,7.0,1379.0,14.0,52609.0,2022,15.7581,85.4837,49.57405880736466,0.017145355357448346,98.5,-0.0031058700966069774,0.9999951767738398,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5280.0,68.0,18195.0,9.0,2386.0,10.0,52609.0,2023,15.7581,85.4837,290.1896125309151,0.10036305575091714,238.6,-2.4492935982947064e-16,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7135.0,79.0,18195.0,5.0,3919.0,17.0,52609.0,2023,15.7581,85.4837,392.1406979939544,0.1356231823452261,230.52941176470588,-2.4492935982947064e-16,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7667.0,81.0,18195.0,6.0,2745.0,10.0,52609.0,2023,15.7581,85.4837,421.37949986259963,0.14573552053831093,274.5,-2.4492935982947064e-16,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3159.0,43.0,18195.0,10.0,4007.0,7.0,52609.0,2023,15.7581,85.4837,173.61912613355318,0.06004676006006577,572.4285714285714,-2.4492935982947064e-16,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5891.0,59.0,18195.0,7.0,2202.0,15.0,52609.0,2023,15.7581,85.4837,323.7702665567464,0.11197703814936608,146.8,-2.4492935982947064e-16,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6159.0,74.0,21430.0,10.0,3282.0,13.0,65486.0,2019,29.4633,80.8873,287.40083994400374,0.09405063677732645,252.46153846153845,-0.01242318078188236,0.9999228293119727,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6358.0,53.0,21430.0,5.0,4225.0,1.0,65486.0,2019,29.4633,80.8873,296.68688754083064,0.09708945423449288,4225.0,-0.01242318078188236,0.9999228293119727,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6787.0,50.0,21430.0,5.0,1623.0,7.0,65486.0,2019,29.4633,80.8873,316.7055529631358,0.1036404727728064,231.85714285714286,-0.01242318078188236,0.9999228293119727,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628.0,41.0,21430.0,10.0,837.0,7.0,65486.0,2019,29.4633,80.8873,29.30471301913206,0.00958983599547995,119.57142857142857,-0.01242318078188236,0.9999228293119727,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639.0,50.0,21430.0,9.0,3225.0,19.0,65486.0,2019,29.4633,80.8873,76.48156789547363,0.02502825031304401,169.73684210526315,-0.01242318078188236,0.9999228293119727,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760.0,68.0,21430.0,8.0,2871.0,18.0,65486.0,2020,29.4633,80.8873,82.12785814279049,0.02687597349051706,159.5,-0.009317490447598253,0.9999565912437194,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6805.0,32.0,21430.0,5.0,1988.0,3.0,65486.0,2020,29.4633,80.8873,317.5454969668689,0.10391534068350487,662.6666666666666,-0.009317490447598253,0.9999565912437194,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5763.0,67.0,21430.0,5.0,1453.0,,65486.0,2020,29.4633,80.8873,268.92207186187585,0.08800354274196011,0.0,-0.009317490447598253,0.9999565912437194,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8100.0,76.0,21430.0,9.0,2855.0,1.0,65486.0,2020,29.4633,80.8873,377.974801679888,0.12369055981431146,2855.0,-0.009317490447598253,0.9999565912437194,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651.0,46.0,21430.0,8.0,533.0,7.0,65486.0,2020,29.4633,80.8873,30.377974801679887,0.00994105610359466,76.14285714285714,-0.009317490447598253,0.9999565912437194,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4648.0,60.0,21430.0,9.0,1389.0,,65486.0,2021,29.4633,80.8873,216.8922071861876,0.07097700271813823,0.0,-0.006211710232585021,0.999980707141886,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8394.0,72.0,21430.0,6.0,4236.0,15.0,65486.0,2021,29.4633,80.8873,391.69388707419506,0.12818006902238646,282.4,-0.006211710232585021,0.999980707141886,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4255.0,31.0,21430.0,6.0,3888.0,17.0,65486.0,2021,29.4633,80.8873,198.5534297713486,0.06497572000122163,228.7058823529412,-0.006211710232585021,0.999980707141886,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4259.0,65.0,21430.0,7.0,1620.0,10.0,65486.0,2021,29.4633,80.8873,198.74008399440038,0.06503680175915463,162.0,-0.006211710232585021,0.999980707141886,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552.0,31.0,21430.0,7.0,2450.0,2.0,65486.0,2021,29.4633,80.8873,25.758282781147923,0.008429282594753076,1225.0,-0.006211710232585021,0.999980707141886,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858.0,61.0,21430.0,5.0,4476.0,3.0,65486.0,2022,29.4633,80.8873,86.7008866075595,0.028372476559875393,1492.0,-0.0031058700966069774,0.9999951767738398,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5933.0,71.0,21430.0,8.0,3180.0,20.0,65486.0,2022,29.4633,80.8873,276.8548763415772,0.09059951745411234,159.0,-0.0031058700966069774,0.9999951767738398,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7231.0,36.0,21430.0,7.0,3588.0,12.0,65486.0,2022,29.4633,80.8873,337.4241717218852,0.11042054790336867,299.0,-0.0031058700966069774,0.9999951767738398,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8389.0,79.0,21430.0,10.0,3449.0,20.0,65486.0,2022,29.4633,80.8873,391.4605692953803,0.1281037168249702,172.45,-0.0031058700966069774,0.9999951767738398,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6393.0,53.0,21430.0,7.0,764.0,16.0,65486.0,2022,29.4633,80.8873,298.32011199253384,0.09762391961640655,47.75,-0.0031058700966069774,0.9999951767738398,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4234.0,44.0,21430.0,8.0,3634.0,19.0,65486.0,2023,29.4633,80.8873,197.57349510032665,0.06465504077207342,191.26315789473685,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7743.0,64.0,21430.0,7.0,2483.0,20.0,65486.0,2023,29.4633,80.8873,361.31591227251516,0.1182390129187918,124.15,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618.0,85.0,21430.0,6.0,1982.0,15.0,65486.0,2023,29.4633,80.8873,28.838077461502568,0.009437131600647467,132.13333333333333,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4852.0,69.0,21430.0,5.0,4411.0,8.0,65486.0,2023,29.4633,80.8873,226.41157256182922,0.0740921723727209,551.375,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3096.0,45.0,21430.0,8.0,896.0,19.0,65486.0,2023,29.4633,80.8873,144.47036864209053,0.04727728064013682,47.1578947368421,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7992.0,32.0,17335.0,9.0,2038.0,20.0,80985.0,2019,16.068,72.6096,461.0325930199019,0.0986849416558622,101.9,-0.01242318078188236,0.9999228293119727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8041.0,71.0,17335.0,6.0,4200.0,6.0,80985.0,2019,16.068,72.6096,463.8592443034324,0.09928999197382231,700.0,-0.01242318078188236,0.9999228293119727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812.0,50.0,17335.0,10.0,3118.0,16.0,80985.0,2019,16.068,72.6096,46.84164984136141,0.01002654812619621,194.875,-0.01242318078188236,0.9999228293119727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4954.0,63.0,17335.0,10.0,1135.0,14.0,80985.0,2019,16.068,72.6096,285.7802134410153,0.061171821942335,81.07142857142857,-0.01242318078188236,0.9999228293119727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626.0,53.0,17335.0,5.0,4504.0,6.0,80985.0,2019,16.068,72.6096,36.11191231612345,0.007729826511082299,750.6666666666666,-0.01242318078188236,0.9999228293119727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
